lon,lat,name
107.14999999999903,-6.749999999999922,point_228
107.24999999999902,-6.749999999999922,point_229
107.34999999999901,-6.749999999999922,point_230
105.14999999999914,-6.84999999999992,point_231
105.24999999999913,-6.84999999999992,point_232
105.34999999999913,-6.84999999999992,point_233
105.44999999999912,-6.84999999999992,point_234
105.54999999999912,-6.84999999999992,point_235
105.64999999999911,-6.84999999999992,point_236
105.7499999999991,-6.84999999999992,point_237
105.8499999999991,-6.84999999999992,point_238
105.9499999999991,-6.84999999999992,point_239
106.04999999999909,-6.84999999999992,point_240
106.14999999999908,-6.84999999999992,point_241
106.24999999999908,-6.84999999999992,point_242
106.34999999999907,-6.84999999999992,point_243
106.44999999999906,-6.84999999999992,point_244
106.54999999999906,-6.84999999999992,point_245
106.64999999999905,-6.84999999999992,point_246
106.74999999999905,-6.84999999999992,point_247
106.84999999999904,-6.84999999999992,point_248
106.94999999999904,-6.84999999999992,point_249
107.04999999999903,-6.84999999999992,point_250
107.14999999999903,-6.84999999999992,point_251
107.24999999999902,-6.84999999999992,point_252
107.34999999999901,-6.84999999999992,point_253
105.14999999999914,-6.949999999999921,point_254
105.24999999999913,-6.949999999999921,point_255
105.34999999999913,-6.949999999999921,point_256
105.44999999999912,-6.949999999999921,point_257
105.54999999999912,-6.949999999999921,point_258
105.64999999999911,-6.949999999999921,point_259
105.7499999999991,-6.949999999999921,point_260
105.8499999999991,-6.949999999999921,point_261
105.9499999999991,-6.949999999999921,point_262
106.04999999999909,-6.949999999999921,point_263
106.14999999999908,-6.949999999999921,point_264
106.24999999999908,-6.949999999999921,point_265
106.34999999999907,-6.949999999999921,point_266
106.44999999999906,-6.949999999999921,point_267
106.54999999999906,-6.949999999999921,point_268
106.64999999999905,-6.949999999999921,point_269
106.74999999999905,-6.949999999999921,point_270
106.84999999999904,-6.949999999999921,point_271
106.94999999999904,-6.949999999999921,point_272
107.04999999999903,-6.949999999999921,point_273
107.14999999999903,-6.949999999999921,point_274
107.24999999999902,-6.949999999999921,point_275
107.34999999999901,-6.949999999999921,point_276
105.14999999999914,-7.0499999999999226,point_277
105.24999999999913,-7.0499999999999226,point_278
105.34999999999913,-7.0499999999999226,point_279
105.44999999999912,-7.0499999999999226,point_280
105.54999999999912,-7.0499999999999226,point_281
105.64999999999911,-7.0499999999999226,point_282
105.7499999999991,-7.0499999999999226,point_283
105.8499999999991,-7.0499999999999226,point_284
105.9499999999991,-7.0499999999999226,point_285
106.04999999999909,-7.0499999999999226,point_286
106.14999999999908,-7.0499999999999226,point_287
106.24999999999908,-7.0499999999999226,point_288
106.34999999999907,-7.0499999999999226,point_289
106.44999999999906,-7.0499999999999226,point_290
106.54999999999906,-7.0499999999999226,point_291
106.64999999999905,-7.0499999999999226,point_292
106.74999999999905,-7.0499999999999226,point_293
106.84999999999904,-7.0499999999999226,point_294
106.94999999999904,-7.0499999999999226,point_295
107.04999999999903,-7.0499999999999226,point_296
107.14999999999903,-7.0499999999999226,point_297
107.24999999999902,-7.0499999999999226,point_298
107.34999999999901,-7.0499999999999226,point_299
